longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-118.45,34.26,35.0,7.401231264413015,5.707110264748875,6.796823718274855,5.713732805509369,4.175,209600.0,1,0,0,0,0
-118.03,34.11,34.0,7.950854857719988,6.133398042996649,7.20414929203594,6.129050210060545,6.5722,437400.0,0,1,0,0,0
-118.16,33.77,29.0,8.0323601479245,6.668228248417403,7.2868764117507,6.602587892189336,2.875,232500.0,0,0,0,0,1
-118.06,35.68,15.0,7.5822291942764615,6.0014148779611505,6.594413459749778,5.7745515455444085,2.25,67500.0,0,1,0,0,0
-117.01,32.72,12.0,7.977625098784593,6.5998704992128365,7.652070746116482,6.556778356158042,2.3068,132300.0,0,0,0,0,1
-122.06,36.98,15.0,8.12740456269308,6.507277712385012,7.360103972989152,6.423246963533519,4.2254,320900.0,0,0,0,0,1
-118.38,34.27,8.0,8.0861025356691,6.742880635791903,7.866722285136729,6.595780513961311,2.8214,158300.0,1,0,0,0,0
-120.98,37.57,27.0,6.8308742346461795,5.176149732573829,6.1092475827643655,5.1298987149230735,2.6406,129700.0,0,1,0,0,0
-119.02,36.09,15.0,7.711996507047669,6.030685260261263,7.134890851565884,6.042632833682381,3.0234,88600.0,0,1,0,0,0
-118.31,34.1,34.0,5.991464547107982,4.955827057601261,6.180016653652572,4.90527477843843,1.625,67500.0,1,0,0,0,0
-118.9,35.26,31.0,8.72355674269043,7.30854279753919,8.64241515616962,7.284820912568604,1.9066,54600.0,0,1,0,0,0
-121.44,38.61,34.0,5.153291594497779,3.6635616461296463,5.0106352940962555,4.02535169073515,2.6442,55000.0,0,1,0,0,0
-116.9,32.84,18.0,8.346642090221199,6.698268054115413,7.652070746116482,6.651571873589727,4.0873,146900.0,1,0,0,0,0
-117.69,33.55,4.0,7.475905969367397,5.3981627015177525,6.559615237493242,5.41610040220442,8.3275,384200.0,1,0,0,0,0
-122.2,37.79,44.0,7.3914152346753585,6.115892125483034,7.2115567333138015,6.198478716492308,2.619,134700.0,0,0,0,1,0
-118.33,33.98,38.0,8.027476530860483,6.680854678790215,7.675081857716334,6.582025138892826,1.8472,149100.0,1,0,0,0,0
-119.77,36.44,26.0,7.454719949364001,5.66988092298052,6.688354713946762,5.560681631015528,3.2083,75000.0,0,1,0,0,0
-117.03,34.91,27.0,7.908019444632471,6.369900982828227,7.29505641646263,6.234410725718371,2.825,76600.0,0,1,0,0,0
-117.59,33.88,13.0,8.083328608786376,6.745236349484363,7.920083199053234,6.70196036600254,2.6111,107000.0,0,1,0,0,0
-118.21,33.96,38.0,7.645397699428633,6.253828811575473,7.534762657037537,6.22455842927536,2.4688,169000.0,1,0,0,0,0
-118.31,34.0,47.0,7.347299700743164,5.8944028342648505,7.1929342212158,5.777652323222656,1.9792,116400.0,1,0,0,0,0
-121.8,37.35,17.0,7.835974581721566,6.049733455231958,7.471363088187097,6.063785208687608,5.1017,240700.0,1,0,0,0,0
-118.19,34.04,40.0,7.154615356913663,5.75890177387728,7.271703706887368,5.799092654460526,2.1774,157600.0,1,0,0,0,0
-122.19,38.13,5.0,8.96890555068972,7.277247726631484,8.380685946761574,7.241366283322318,4.9504,214800.0,0,0,0,1,0
-121.94,37.54,27.0,8.22040309993373,6.267200548541362,7.397561535524052,6.289715570908998,6.2179,305300.0,1,0,0,0,0
-117.73,33.63,15.0,7.963807953231451,6.385194398997726,7.232010331664759,6.375024819828097,5.5137,161800.0,1,0,0,0,0
-120.38,36.75,25.0,7.432483807917119,6.206575926724928,7.465082736399547,6.126869184114185,1.9056,60000.0,0,1,0,0,0
-118.14,34.15,41.0,7.136483208590247,6.0112671744041615,6.752270376141742,5.950642552587727,1.9923,500001.0,1,0,0,0,0
-118.24,33.98,45.0,5.159055299214529,3.7612001156935624,5.442417710521793,4.060443010546419,3.0724,110700.0,1,0,0,0,0
-117.91,33.84,16.0,6.824373670043086,5.537334267018537,6.816735880594968,5.521460917862246,1.5903,165400.0,1,0,0,0,0
-122.27,37.79,27.0,6.962243464266207,5.8522024797744745,6.577861357721047,5.713732805509369,2.6354,187500.0,0,0,0,1,0
-117.45,34.01,26.0,8.02059914989697,6.395261598115449,7.450660796211539,6.313548046277095,2.76,95200.0,0,1,0,0,0
-121.23,37.81,15.0,7.9748769005588755,6.2878585601617845,7.54274354536855,6.324358962381311,4.2431,137100.0,0,1,0,0,0
-118.16,34.14,41.0,8.019612794400267,6.180016653652572,6.881411303642535,6.102558594613569,7.4817,500001.0,1,0,0,0,0
-118.12,34.17,52.0,7.515344571180436,5.802118375377063,6.656726524178391,5.762051382780177,3.7159,315400.0,0,1,0,0,0
-117.87,34.09,36.0,7.145196134997171,5.2574953720277815,6.46302945692067,5.303304908059076,5.2405,220000.0,1,0,0,0,0
-118.35,33.88,44.0,6.71295620067707,5.198497031265826,6.175867270105761,5.181783550292085,4.4,225800.0,1,0,0,0,0
-118.39,34.01,35.0,8.39502555744203,6.823286122355687,7.650644551436897,6.790097235513905,3.9688,355100.0,1,0,0,0,0
-118.01,34.14,23.0,8.139148678884066,6.626717749249025,7.697575346802343,6.593044534142437,3.52,187300.0,0,1,0,0,0
-118.95,35.38,35.0,7.7057128238944275,5.963579343618446,6.810142450115136,5.924255797414532,3.5938,95200.0,0,1,0,0,0
-121.83,37.2,6.0,8.214735833382303,6.354370040797351,7.349230824613334,6.269096283706261,6.8333,348000.0,1,0,0,0,0
-118.04,33.85,23.0,8.049746290952191,6.152732694704104,7.4067107301776405,6.171700597410915,5.777,315900.0,1,0,0,0,0
-117.3,33.06,24.0,7.683403681053826,6.238324625039508,6.769641976852503,6.093569770045136,3.194,276300.0,0,0,0,0,1
-117.87,33.75,18.0,6.548219102762372,5.545177444479562,6.70073110954781,5.402677381872279,2.6635,162500.0,1,0,0,0,0
-120.96,37.67,17.0,7.79770203551669,6.238324625039508,7.351799869057777,6.304448802421981,2.9219,114300.0,0,1,0,0,0
-118.32,33.98,46.0,7.385230923066573,5.8289456176102075,6.826545223556594,5.752572638825633,3.0833,103300.0,1,0,0,0,0
-119.81,36.78,36.0,7.409136443920128,5.749392985908253,6.493753839851686,5.700443573390687,3.0,79700.0,0,1,0,0,0
-122.04,37.33,22.0,8.297045149081827,6.871091294610546,7.699389406256737,6.779921907472252,4.5721,351200.0,1,0,0,0,0
-117.18,32.76,52.0,7.6128310304073565,5.71042701737487,6.476972362889683,5.655991810819852,4.7396,441700.0,0,0,0,0,1
-119.65,36.51,30.0,7.421775793644647,5.768320995793772,6.874198495453294,5.645446897643238,3.1333,100000.0,0,1,0,0,0
-117.97,33.78,35.0,8.054840221101024,6.393590753950631,7.65491704784832,6.376726947898627,3.9479,203800.0,1,0,0,0,0
-117.91,33.67,16.0,8.982435503560263,7.7306140660637395,8.520188700396035,7.6577552711348655,3.512,218400.0,1,0,0,0,0
-117.61,34.13,21.0,9.038008749211576,7.234898420314831,8.368461137615839,7.201916317531627,4.4611,164600.0,0,1,0,0,0
-118.43,34.16,41.0,7.62608275807238,6.171700597410915,6.7464121285733745,6.19644412779452,3.4208,343400.0,1,0,0,0,0
-118.36,33.91,36.0,7.632885505395133,6.163314804034641,7.220373836723949,6.045005314036012,4.1,243100.0,1,0,0,0,0
-124.09,40.88,50.0,6.826545223556594,5.236441962829949,6.042632833682381,5.236441962829949,2.2188,105800.0,0,0,0,0,1
-118.46,34.0,36.0,7.239214973779806,5.564520407322694,6.522092798170152,5.5134287461649825,4.7344,346900.0,1,0,0,0,0
-122.07,37.59,15.0,8.153637486385282,6.532334292222349,7.851271997109883,6.483107351457199,4.6211,151400.0,0,0,0,1,0
-120.95,39.93,26.0,7.6128310304073565,5.955837369464831,6.827629234502852,5.902633333401366,2.8125,83500.0,0,1,0,0,0
-116.99,32.79,33.0,7.791935956938058,5.976350909297934,6.911747300251674,5.986452005284438,4.0658,165100.0,1,0,0,0,0
-117.4,33.94,30.0,7.089243155027514,5.529429087511423,6.927557906278317,5.3706380281276624,3.0509,82700.0,0,1,0,0,0
-117.92,33.78,35.0,7.411556287811163,5.780743515792329,6.97166860472579,5.872117789475416,3.4837,186500.0,1,0,0,0,0
-121.27,38.66,15.0,7.879669914604289,6.255750041753367,6.940222469119639,6.16541785423142,4.1382,189800.0,0,1,0,0,0
-121.26,38.13,25.0,7.843848638152472,6.516193076042964,7.627544390488503,6.47543271670409,2.0875,83100.0,0,1,0,0,0
-118.34,34.16,25.0,8.713253274320705,7.475339236566737,7.869783902530146,7.405495663199472,3.6486,246900.0,1,0,0,0,0
-119.04,35.41,25.0,7.363913501405819,5.739792912179234,6.739336627357174,5.736572297479192,3.0625,69400.0,0,1,0,0,0
-121.32,38.7,16.0,7.995306620290822,6.361302477572996,7.2196420401307355,6.175867270105761,3.2444,118400.0,0,1,0,0,0
-117.91,33.72,32.0,7.798523053625206,6.22455842927536,7.951559331155252,6.248042874508429,4.5607,182100.0,1,0,0,0,0
-121.51,38.51,31.0,7.3752557780097545,5.384495062789089,6.297109319933935,5.4680601411351315,6.6112,251600.0,0,1,0,0,0
-118.22,34.19,31.0,8.45638105201948,6.825460036255307,7.547501682814967,6.787844982309579,4.9297,400000.0,1,0,0,0,0
-119.12,34.23,35.0,7.615298339825815,6.318968113746434,7.720017940432244,6.257667587882639,2.4643,182000.0,0,0,0,0,1
-118.21,34.05,45.0,7.671826797878781,6.410174881966167,7.9617188159813645,6.439350371100098,2.121,144000.0,1,0,0,0,0
-119.36,35.55,29.0,6.236369590203704,4.442651256490317,5.4680601411351315,4.30406509320417,2.7,125000.0,0,1,0,0,0
-122.32,37.92,29.0,7.742835955430749,5.991464547107982,7.228388451573604,6.12029741895095,5.0187,140600.0,0,0,0,1,0
-122.42,37.63,46.0,4.204692619390966,2.4849066497880004,3.4339872044851463,2.5649493574615367,2.375,275000.0,0,0,0,0,1
-118.61,35.47,13.0,7.7266536648476425,6.400257445308821,6.6293632534374485,5.6240175061873385,2.5474,78400.0,0,1,0,0,0
-117.15,32.72,52.0,5.84354441703136,5.181783550292085,6.133398042996649,4.997212273764115,1.2292,137500.0,0,0,0,0,1
-117.97,33.94,35.0,7.564757012905729,5.8888779583328805,6.963189985870238,5.905361848054571,4.0893,215700.0,1,0,0,0,0
-117.6,33.45,4.0,7.7706452341291765,6.340359303727752,6.904750769961838,6.077642243349034,5.4031,243800.0,0,0,0,0,1
-118.44,34.03,37.0,7.085064293952548,5.327876168789581,6.192362489474872,5.41610040220442,3.625,357600.0,1,0,0,0,0
-122.64,38.24,40.0,7.5883236773352225,6.018593214496234,6.946975992135418,5.988961416889864,3.7917,151600.0,1,0,0,0,0
-122.14,37.41,35.0,7.791522819150732,6.056784013228625,6.856461984594587,6.073044534100405,6.4588,437100.0,0,0,0,1,0
-119.27,34.26,23.0,8.182838710766026,6.625392368007956,7.283448228756631,6.476972362889683,4.1898,359100.0,0,0,0,0,1
-121.49,38.61,6.0,8.387539983189367,6.882437470997847,7.592366128519796,6.818924065275521,3.4291,105300.0,0,1,0,0,0
-121.96,37.25,35.0,6.926577033222725,5.135798437050262,6.184148890937483,5.1647859739235145,6.1648,371900.0,1,0,0,0,0
-121.28,37.82,10.0,9.127610724377186,7.4815557019095165,8.688790784847216,7.422971251049421,3.65,119400.0,0,1,0,0,0
-117.78,34.07,18.0,8.191740021277457,6.650279048587422,7.9724660159745655,6.641182169740591,3.9784,113500.0,0,1,0,0,0
-120.66,35.29,23.0,7.566828479208331,6.1903154058531475,7.2305631534092925,6.159095388491933,1.9647,253600.0,0,0,0,0,1
-117.22,32.75,24.0,8.272570608424903,6.893656354602635,7.672292455628756,6.774223886357614,2.9735,225000.0,0,0,0,0,1
-117.1,34.57,6.0,8.53915035876828,6.951772164398911,7.569927655242652,6.586171654854675,3.1917,112800.0,0,1,0,0,0
-122.06,37.39,22.0,7.1204443723924875,5.673323267171493,6.025865973825314,5.616771097666572,3.6875,40000.0,0,0,0,1,0
-121.98,37.37,36.0,7.409741954080923,5.84354441703136,6.968850378341948,5.805134968916488,4.575,215400.0,1,0,0,0,0
-117.89,33.87,25.0,7.30854279753919,6.0867747269123065,6.628041376179533,5.966146739123692,3.0893,188200.0,1,0,0,0,0
-122.52,38.27,18.0,7.785720896534624,5.968707559985366,6.771935555839602,5.908082938168931,5.2155,248300.0,1,0,0,0,0
-118.83,34.14,16.0,7.579167967396076,5.746203190540153,6.51025834052315,5.768320995793772,6.4001,321800.0,0,0,0,0,1
-118.05,34.11,42.0,8.210124405164267,6.4425401664681985,7.484368643286131,6.434546518787453,5.1509,426500.0,0,1,0,0,0
-122.12,37.81,26.0,8.30622521603216,6.2422232654551655,7.304515946460155,6.212606095751519,7.6717,416500.0,0,0,0,1,0
-117.09,32.63,33.0,6.431331081933479,5.087596335232384,6.042632833682381,5.10594547390058,1.8417,150000.0,0,0,0,0,1
-121.58,39.83,16.0,8.432070937999402,6.807934943699926,7.552237287560802,6.70073110954781,2.2419,93200.0,0,1,0,0,0
-118.03,34.1,30.0,7.928045600874777,6.453624998892692,7.227662498728654,6.293419278846481,2.7857,201700.0,0,1,0,0,0
-120.0,38.52,16.0,8.021584533455107,6.298949246855942,5.313205979041787,4.634728988229636,3.15,140600.0,0,1,0,0,0
-122.3,37.53,38.0,6.892641641172089,5.147494476813453,6.063785208687608,5.062595033026967,5.3261,376800.0,0,0,0,0,1
-121.48,38.56,50.0,7.370230641807081,6.1070228877422545,6.777646593635117,5.942799375126701,2.0833,94300.0,0,1,0,0,0
-117.29,34.14,39.0,7.595889917718538,5.996452088619021,6.692083742506628,5.834810737062605,2.425,90000.0,0,1,0,0,0
-122.05,37.94,22.0,7.652545692693921,5.872117789475416,6.901737206656574,5.902633333401366,4.6602,227800.0,0,0,0,1,0
-118.14,33.95,36.0,7.57198844937744,5.87493073085203,6.79346613258001,5.855071922202427,3.6635,282100.0,1,0,0,0,0
-121.13,39.31,17.0,8.144098463338524,6.559615237493242,7.434847875211999,6.429719478039138,2.8102,128900.0,0,1,0,0,0
-121.62,36.71,24.0,8.341886969516187,6.561030665896573,7.696667081526462,6.473890696352274,4.3451,177800.0,1,0,0,0,0
-116.19,33.69,11.0,8.646992628951082,7.205635176410364,8.645234541297121,7.149916836132109,2.5383,74000.0,0,1,0,0,0
-118.02,33.94,23.0,8.479698986988657,6.9865664594064265,8.081165777725433,6.92461239604856,3.488,191800.0,1,0,0,0,0
-121.9,37.28,34.0,8.4368504387337,6.620073206530356,7.62608275807238,6.587550014824796,5.3922,302900.0,1,0,0,0,0
-121.82,37.69,12.0,7.553286605600419,5.863631175598097,6.688354713946762,5.768320995793772,4.9375,227700.0,0,1,0,0,0
-122.37,40.39,12.0,8.238536930171769,6.555356891810665,7.58629630715272,6.461468176353717,3.3005,98500.0,0,1,0,0,0
-117.91,33.75,8.0,7.760893195851024,6.522092798170152,8.254008590564844,6.51471269087253,3.0635,160000.0,1,0,0,0,0
-118.42,34.03,44.0,6.4457198193855785,4.882801922586371,5.7899601708972535,5.056245805348308,4.5278,374300.0,1,0,0,0,0
-117.18,32.68,29.0,7.3395376954076745,5.84354441703136,6.322565239927284,5.66988092298052,3.25,500001.0,0,0,0,0,1
-116.39,33.72,19.0,8.942068693044225,7.389563953677635,7.822845290279774,6.98100574072173,3.5569,128000.0,0,1,0,0,0
-118.13,33.86,45.0,7.186144304522325,5.54907608489522,6.470799503782602,5.54907608489522,4.4,209500.0,1,0,0,0,0
-121.34,38.44,14.0,8.072779333169498,6.144185634125646,7.272398392570047,6.124683390894205,5.7452,240900.0,0,1,0,0,0
-119.09,35.3,3.0,7.945201132412759,6.253828811575473,7.21081845347222,6.206575926724928,3.6852,109800.0,0,1,0,0,0
-121.44,38.61,41.0,7.247792581767846,5.749392985908253,6.641182169740591,5.802118375377063,1.8792,63300.0,0,1,0,0,0
-122.34,37.98,33.0,7.608374474380783,6.018593214496234,7.2115567333138015,6.059123195581797,3.9773,131300.0,0,0,0,1,0
-118.29,34.03,42.0,7.427144133408616,6.324358962381311,7.649692623711514,6.267200548541362,1.9167,136400.0,1,0,0,0,0
-118.55,34.21,35.0,7.860570785538664,6.19644412779452,7.2640301428995295,6.075346031088684,5.0623,246400.0,1,0,0,0,0
-118.29,34.07,19.0,8.01102337918644,7.020190708311925,7.81035268372429,6.9167150203536085,2.5386,290600.0,1,0,0,0,0
-117.87,33.7,17.0,8.076204527239026,6.410174881966167,7.558516743045645,6.428105272684596,4.9153,266400.0,1,0,0,0,0
-117.81,33.87,19.0,8.410053315858335,6.523562306149512,7.80710329012598,6.555356891810665,6.0591,233500.0,1,0,0,0,0
-118.25,33.97,38.0,7.116394144093465,5.849324779946859,7.1049654482698426,5.872117789475416,1.8661,106600.0,1,0,0,0,0
-117.43,34.01,34.0,7.650644551436897,6.056784013228625,7.048386408721883,5.934894195619588,3.0909,98300.0,0,1,0,0,0
-123.17,39.18,14.0,7.714677473800927,5.793013608384144,6.93828448401696,5.733341276897746,5.9585,214900.0,1,0,0,0,0
-121.3,38.0,23.0,8.217978203150732,7.009408932708637,8.239065331769268,6.927557906278317,1.7774,100000.0,0,1,0,0,0
-119.74,36.65,19.0,7.842671474979457,6.139884552226255,7.1372784372603855,6.037870919922137,2.9013,89500.0,0,1,0,0,0
-117.85,33.86,18.0,5.799092654460526,4.290459441148391,5.3471075307174685,4.276666119016055,4.6806,187500.0,1,0,0,0,0
-118.02,33.8,16.0,7.9919305198524775,5.976350909297934,7.22983877815125,6.063785208687608,8.4952,359600.0,1,0,0,0,0
-118.3,33.79,9.0,7.931284761525891,6.785587645007929,7.490529402060711,6.618738983517219,2.9154,203300.0,1,0,0,0,0
-122.43,37.72,52.0,7.699389406256737,6.171700597410915,7.367708572374371,6.124683390894205,3.7105,250500.0,0,0,0,1,0
-121.37,38.6,35.0,8.051340933292979,6.300785794663244,7.180069874302796,6.309918278226516,3.788,136800.0,0,1,0,0,0
-122.42,37.78,19.0,8.310414994188292,7.406103381237015,7.640123172695364,7.293697720601438,3.1462,187500.0,0,0,0,1,0
-117.23,33.96,5.0,9.124782483614537,7.216709486709457,8.428143374582726,7.166265974133638,5.253,163300.0,0,1,0,0,0
-118.26,33.97,47.0,7.316548177182976,5.926926025970411,7.063903961472068,5.883322388488279,1.4625,94200.0,1,0,0,0,0
-117.08,33.03,10.0,7.739359202689098,6.111467339502679,6.70808408385307,6.0063531596017325,4.3424,160600.0,1,0,0,0,0
-120.87,37.77,9.0,8.48446336679332,6.825460036255307,7.8083230503910555,6.828712071641684,3.5959,142700.0,0,1,0,0,0
-122.74,38.42,42.0,7.62608275807238,6.075346031088684,6.97914527506881,6.0330862217988015,2.375,141000.0,1,0,0,0,0
-118.31,34.01,48.0,7.841885928984623,6.278521424165844,7.213768308118642,6.212606095751519,2.5263,121000.0,1,0,0,0,0
-121.9,37.29,36.0,7.237059026124737,5.420534999272286,6.436150368369428,5.4116460518550396,6.6331,283300.0,1,0,0,0,0
-117.85,33.85,17.0,8.450839690866216,6.97166860472579,7.794823152179389,6.928537818164665,4.2276,254100.0,1,0,0,0,0
-122.04,37.54,26.0,7.671360923190644,5.91350300563827,7.1592919047975645,5.934894195619588,4.9464,223800.0,0,0,0,1,0
-121.25,36.32,12.0,8.471568013389962,6.9874902470009905,8.434246270595311,6.9726062513017535,2.9184,100500.0,1,0,0,0,0
-116.95,32.83,14.0,9.434922887484646,7.826842098158293,8.762489547371581,7.755338812846501,3.3081,168700.0,1,0,0,0,0
-117.05,34.89,36.0,7.090076835776092,5.564520407322694,6.501289670540389,5.438079308923196,3.7065,62000.0,0,1,0,0,0
-118.35,34.07,45.0,8.962391701743002,7.675546002537848,8.11969625295725,7.621684998724611,3.3594,287500.0,1,0,0,0,0
-119.76,36.83,17.0,8.213652703029998,6.444131256700441,7.543802867501509,6.400257445308821,4.0196,84200.0,0,1,0,0,0
-117.62,34.03,15.0,8.279697133877628,6.495265555937008,7.714677473800927,6.432940092739179,4.8311,176000.0,0,1,0,0,0
-121.71,36.9,16.0,7.427144133408616,5.655991810819852,7.00669522683704,5.62040086571715,4.6125,253800.0,1,0,0,0,0
-118.19,34.14,47.0,7.8343923029104365,6.261491684321042,7.323170717943469,6.212606095751519,4.3359,209200.0,1,0,0,0,0
-118.4,34.22,43.0,7.107425474110705,5.407171771460119,6.593044534142437,5.442417710521793,3.6442,186300.0,1,0,0,0,0
-120.48,37.29,17.0,7.726212650507529,6.542471960506805,8.071218539969863,6.499787040655854,1.5635,60400.0,0,1,0,0,0
-118.3,33.95,27.0,7.4815557019095165,6.09807428216624,7.392031567514591,5.998936561946683,2.2031,96900.0,1,0,0,0,0
-119.97,38.94,26.0,7.303843225277705,5.814130531825066,6.008813185442595,5.198497031265826,1.9667,84600.0,0,1,0,0,0
-117.08,32.58,22.0,7.663407664893479,6.169610732491456,7.259116128097101,6.111467339502679,3.2687,131000.0,0,0,0,0,1
-121.67,40.87,31.0,7.366445148327599,5.703782474656201,6.655440350367647,5.662960480135946,2.9063,77800.0,0,1,0,0,0
-121.78,36.92,19.0,7.323830566202317,5.537334267018537,6.883462586413092,5.58724865840025,4.3906,241200.0,1,0,0,0,0
-120.49,37.26,28.0,7.67786350067821,6.0330862217988015,7.157735484249907,5.937536205082426,1.8939,83000.0,0,1,0,0,0
-122.45,38.3,24.0,7.5740450053721995,5.993961427306569,6.577861357721047,5.942799375126701,3.5507,257900.0,0,0,0,1,0
-118.03,34.14,31.0,8.378850241794492,7.0192966537150445,7.757478766584179,6.945051063725834,3.0727,242600.0,0,1,0,0,0
-120.28,37.9,17.0,6.954638864880987,5.3612921657094255,6.274762021241939,5.2832037287379885,2.1538,153300.0,0,1,0,0,0
-118.34,33.8,25.0,8.33758794211651,6.725033642166843,7.66105638236183,6.672032945461067,5.0814,446800.0,1,0,0,0,0
-121.29,37.96,52.0,5.662960480135946,4.787491742782046,5.043425116919247,4.454347296253507,0.8738,75000.0,0,1,0,0,0
-118.08,33.97,36.0,7.390798521735676,5.700443573390687,7.138073034044347,5.736572297479192,3.9773,166700.0,1,0,0,0,0
-119.66,37.39,10.0,7.653020413804189,6.018593214496234,6.911747300251674,5.986452005284438,2.7813,124100.0,0,1,0,0,0
-117.6,33.65,4.0,8.050384453067021,6.22455842927536,7.3777589082278725,6.186208623900494,6.2464,233900.0,1,0,0,0,0
-119.96,38.93,22.0,7.912789220690681,6.450470422144176,7.103322062526113,6.182084906716632,2.83,110500.0,0,1,0,0,0
-121.36,38.39,10.0,8.541300266759471,6.638567789166521,7.851271997109883,6.63200177739563,5.2447,148100.0,0,1,0,0,0
-117.08,33.11,31.0,7.513709247839705,6.09807428216624,7.4205789054108005,6.139884552226255,2.2146,116700.0,1,0,0,0,0
-117.2,32.79,31.0,8.136810863675537,6.280395838960195,7.1276936993473985,6.278521424165844,4.7788,276000.0,0,0,0,0,1
-122.41,37.77,52.0,7.582738488914411,6.338594078203183,7.395721608602045,6.263398262591624,2.6083,193800.0,0,0,0,1,0
-121.91,37.29,36.0,6.852242569051878,5.0106352940962555,5.918893854273146,5.0689042022202315,5.6266,320500.0,1,0,0,0,0
-122.05,37.35,34.0,7.822044008185619,5.929589143389895,7.24422751560335,5.948034989180646,7.3753,388100.0,1,0,0,0,0
-117.8,33.67,4.0,8.11552088154677,6.315358001522335,7.330405211844402,6.29156913955832,6.7962,329100.0,1,0,0,0,0
-118.36,33.87,22.0,7.656810091480378,6.295266001439646,7.170888478512505,6.289715570908998,3.4208,290000.0,1,0,0,0,0
-117.6,33.41,29.0,7.693481640835175,5.966146739123692,6.827629234502852,5.961005339623274,4.5476,309200.0,0,0,0,0,1
-119.72,34.41,26.0,7.407924322559599,5.937536205082426,6.86171134048073,6.0063531596017325,3.2895,335000.0,0,0,0,0,1
-117.97,34.06,34.0,8.183397369998433,6.529418838262226,7.932721027481948,6.456769655572163,4.0469,166800.0,1,0,0,0,0
-119.62,36.35,10.0,8.209308411646937,6.5998704992128365,7.5310163320779155,6.577861357721047,2.6145,80300.0,0,1,0,0,0
-119.58,36.1,21.0,7.232010331664759,5.793013608384144,7.293017679772782,5.87493073085203,1.3967,46500.0,0,1,0,0,0
-118.38,33.86,15.0,7.483806687665835,5.7430031878094825,6.812345094177479,5.802118375377063,7.674,329300.0,1,0,0,0,0
-121.04,37.7,52.0,5.857933154483459,4.0943445622221,4.804021044733257,3.713572066704308,3.3036,197500.0,0,1,0,0,0
-119.02,36.07,29.0,7.8674885686991285,6.393590753950631,7.414572881350589,6.349138991379798,1.5911,60800.0,0,1,0,0,0
-117.99,34.12,37.0,7.331714969726466,5.805134968916488,7.316548177182976,5.783825182329737,3.2857,130100.0,0,1,0,0,0
-120.71,40.36,19.0,8.40357646462927,6.720220155135295,7.709756864454165,6.656726524178391,3.5536,105700.0,0,1,0,0,0
-122.26,37.84,50.0,7.7142311448490855,6.1224928095143865,6.898714534329988,6.040254711277414,1.9911,158700.0,0,0,0,1,0
-118.33,35.64,15.0,7.995306620290822,6.507277712385012,6.915723448631314,6.144185634125646,1.5667,72500.0,0,1,0,0,0
-118.51,34.27,36.0,7.7306140660637395,6.063785208687608,6.90975328164481,6.040254711277414,4.1042,252100.0,1,0,0,0,0
-120.91,37.74,19.0,7.43307534889858,5.793013608384144,6.752270376141742,5.6937321388027,3.25,176700.0,0,1,0,0,0
-120.57,37.35,18.0,6.558197802812269,5.176149732573829,6.255750041753367,5.043425116919247,3.003,101300.0,0,1,0,0,0
-122.34,37.95,38.0,7.201170883281678,5.700443573390687,6.642486801367256,5.488937726156687,3.2833,111700.0,0,0,0,1,0
-122.26,37.77,52.0,7.4413203897176174,5.918893854273146,6.498282149476434,5.831882477283517,4.226,275000.0,0,0,0,1,0
-118.32,34.2,29.0,7.700747794511798,6.09807428216624,6.859614903654202,6.0014148779611505,4.375,341200.0,1,0,0,0,0
-118.16,34.04,38.0,6.981934677156389,5.659482215759621,7.336936913707618,5.780743515792329,2.7026,145000.0,1,0,0,0,0
-122.3,37.91,40.0,7.96102146588337,6.42648845745769,7.174724309836376,6.380122536899765,3.6321,209100.0,0,0,0,1,0
-118.38,34.07,16.0,8.479491324232226,7.231287004327616,7.5485559791698735,7.098375638590786,3.3725,375000.0,1,0,0,0,0
-122.08,37.58,15.0,7.854381210652365,6.037870919922137,7.4133673356952405,6.018593214496234,5.5218,254400.0,0,0,0,1,0
-121.77,36.87,37.0,6.052089168924417,4.189654742026425,5.58724865840025,4.174387269895637,3.3472,293800.0,0,0,0,0,1
-123.58,39.66,15.0,7.517520850603031,6.194405391104672,6.78897174299217,5.808142489980444,2.2429,100000.0,1,0,0,0,0
-117.35,33.97,27.0,8.284251797621916,6.787844982309579,7.940227765145702,6.732210706467206,3.024,122500.0,0,1,0,0,0
-121.3,38.68,19.0,7.884576510596324,6.0844994130751715,7.134093721192866,6.12029741895095,5.2817,140600.0,0,1,0,0,0
-117.28,33.2,20.0,8.483843211734683,6.75110146893676,8.001019961323651,6.727431724850855,4.3428,152100.0,0,0,0,0,1
-121.5,38.57,44.0,7.226936018493289,5.863631175598097,6.642486801367256,5.7745515455444085,2.1719,87500.0,0,1,0,0,0
-121.05,39.21,43.0,7.142827401161621,5.6131281063880705,6.416732282512326,5.564520407322694,2.535,117100.0,0,1,0,0,0
-116.61,33.93,35.0,5.7745515455444085,4.276666119016055,5.062595033026967,4.127134385045092,2.8056,68100.0,0,1,0,0,0
-118.32,34.09,27.0,5.351858133476067,4.59511985013459,5.808142489980444,4.727387818712341,2.5556,175000.0,1,0,0,0,0
-117.71,33.63,16.0,7.356279876550748,5.616771097666572,6.85751406254539,5.638354669333745,5.8399,220600.0,1,0,0,0,0
-122.2,37.35,17.0,8.037866234709618,6.093569770045136,7.068172000388042,6.052089168924417,13.2986,500001.0,0,0,0,1,0
